Parent ID number,ID number,Short name,Description,Description format,Scale values,Scale configuration,Rule type (optional),Rule outcome (optional),Rule config (optional),Cross-referenced competency ID numbers,Exported ID (optional),Is framework,Taxonomy
ISCED-F 040,ISCED-F 0400,"0400 Business, administration and law not further defined ",,,,,,,,,,,
ISCED-F 04,ISCED-F 041,041 Business and administration,,1,,,,0,null,,50,,
ISCED-F 041,ISCED-F 0410,0410 Business and administration not further defined ,,,,,,,,,,,
ISCED-F 041,ISCED-F 0411,0411 Accounting and taxation,"<p><b>Accounting and taxation</b> is the study of maintaining, auditing and recording financial <br />transactions. <br />Programmes and qualifications with the following main content are classified here: <br /></p><ul><li>Accounting </li><li>Auditing </li><li>Bookkeeping </li><li>Tax accounting </li><li>Tax management </li></ul><p><i>Exclusions</i>: <br />Study of tax laws is excluded from this detailed field and included in detailed field 0421 ‘Law’. <br /></p>",1,,,,0,null,,77,,
ISCED-F 041,ISCED-F 0412,"0412 Finance, banking and insurance","<p><b>Finance, banking and insurance</b> is the study of planning, directing, organizing and controlling financial activities and services. It includes the control and monitoring of the financial resources of organizations, institutions and individuals, and the provision of financial services at the corporate and individual level.</p><p>Programmes and qualifications with the following main content are classified here: <br /></p><ul><li>Bank teller studies </li><li>Banking and finance </li><li>Finance theory </li><li>Insurance </li><li>Investment analysis </li><li>Investments and securities </li><li>Pension insurance </li><li>Social insurance </li><li>Stock-broking</li></ul><p><i>Exclusions</i>: <br />Study of <i>actuarial science</i> is excluded from this detailed field and included <br />in detailed field 0542 ‘Statistics’. <br /></p>",1,,,,0,null,,78,,
ISCED-F 041,ISCED-F 0413,0413 Management and administration,"<p><b>Management and administration</b> is the study of planning, directing and operating the functions and activities of organizations and institutions. <br /></p><p>Programmes in management also including administration, economics, finance etc. are included here if emphasis is given to management and administration. Programmes and qualifications with the following main content are classified here: <br /></p><ul><li>Administration </li><li>Educational management </li><li>Employment management </li><li>Entrepreneurship </li><li>Health administration </li><li>Logistic management </li><li>Management science </li><li>Office management </li><li>Organizational theory and behaviour </li><li>Personnel administration </li><li>Personnel management </li><li>‘Start your own business’ courses </li><li>Supply change management </li><li>Training management<br /></li></ul><p><i>Inclusions</i>: <br />Study of <i>leadership in the context of management</i> is included here. <br /><br /><i>Exclusions</i>: <br />Training in <i>leadership in the context of personal development</i> is excluded from this detailed field and included in detailed field 0031 ‘Personal skills’. <br />Study of <i>administration in the meaning of office work</i> is excluded from this detailed field and included in detailed field 0415 ‘Secretarial and office work’. <br /></p>",1,,,,0,null,,79,,
ISCED-F 041,ISCED-F 0414,0414 Marketing and advertising,"<p>Marketing and advertising is the study of promoting the exchange processes of goods and services between organizations and/or individuals, and the study of consumer behaviour and requirements. It includes the study of the role of product development, pricing, distribution, promotion and sales in order to maximise business performance. <br /></p><p>Programmes and qualifications with the following main content are classified here: <br /></p><ul><li>Advertising </li><li>Consumer behaviour </li><li>Market research </li><li>Marketing </li><li>Merchandising </li><li>Public relations </li></ul>",1,,,,0,null,,80,,
ISCED-F 041,ISCED-F 0415,0415 Secretarial and office work,"<p><b>Secretarial and office work</b> is the study of administrative procedures and practices, office technology and clerical, shorthand and keyboard skills. Specialised secretarial programmes (bilingual, medical, law, accounting etc) are included if the programme has secretarial work as its objective, rather than work as specialised assistants.</p><p>Programmes and qualifications with the following main content are classified here: <br /></p><ul><li>Administrative and secretarial services </li><li>Clerical programmes </li><li>Data entry </li><li>Foreign language secretary programmes </li><li>Keyboard skills </li><li>Legal secretary programmes </li><li>Medical secretary programmes </li><li>Operation of office equipment </li><li>Receptionist training </li><li>Secretarial programmes </li><li>Shorthand </li><li>Switchboard operating </li><li>Typing </li></ul><p><i>Inclusions</i>: <br /><i>Broad secretarial programmes</i> comprising among other things computer courses are included here. </p><p><br /><i>Exclusions</i>: <br />Separate programmes or qualifications in <i>using a specific computer software</i> are excluded from this detailed field and included under detailed field 0611 ‘Computer use”. <br /><i>Office management</i> is excluded from this detailed field and included in detailed field 0413 ‘Management and administration’. <br /><i>Hotel receptionist</i> programmes are excluded from this detailed field and included in detailed field 1013 ‘Hotel, restaurant and catering’. <br /></p>",1,,,,0,null,,81,,
ISCED-F 041,ISCED-F 0416,0416 Wholesale and retail sales,"<p><b>Wholesale and retail sales</b> is the study of buying and selling goods and services, including stock  management,  pricing practices,  loss  prevention,  sales  systems  and  procedures.  It includes the study of the workings and current trends of the wholesale and retail industries. Selling of buildings and properties is also included.  <br /></p><p>Programmes and qualifications with the following main content are classified here: <br /></p><ul><li>Auctioneering </li><li>Consumer services </li><li>Demonstration techniques </li><li>Purchasing </li><li>Real-estate business </li><li>Retailing </li><li>Stock-keeping </li><li>Ware-housing </li><li>Wholesaling</li></ul><p><br /><i>Inclusions</i>:  <br />Study of buying and selling buildings and properties is included here. <br /></p>",1,,,,0,null,,82,,
ISCED-F 041,ISCED-F 0417,0417 Work skills ,"<p><b>Work skills</b> is the study of the structure and function of working life. It comprises programmes, mainly given as staff training, related to the working place and to work assignments. <br /></p><p>Programmes and qualifications with the following main content are classified here: <br /></p><ul><li>Clients’ needs </li><li>Company knowledge </li><li>Customer service training </li><li>‘Introduction to work’ courses </li><li>Organization at work </li><li>Quality assurance </li><li>Trade union courses (general) </li><li>Work development </li></ul><p><br /><i>Inclusions</i>: <br /><i>Staff training</i> related to the <i>work place or work assignments</i> is included here. <br /><br /><i>Exclusions</i>: <br />Training related to the work place or work assignments is excluded from this detailed field if it has <i>more to do with personal development</i> than work development and is included in detailed field 0031 ‘Personal skills’. <br /></p><p><i>Staff training</i> which can be classified to any other field is excluded from this detailed field and included in the appropriate field (e.g. quality courses should, if technical, be included in the detailed fields under 071 ‘Engineering and engineering trades’.) <br /></p><p>Programmes in <i>work environment</i> should be included in detailed field 1022 ‘Occupational health and safety’.</p><p>Programmes, mostly at tertiary level, dealing with <i>working life in general</i> in terms of the labour market, the social partners, industrial psychology etc. are excluded from this detailed field and included in the detailed fields under 031 ‘Social and behaviour sciences’. <br /></p>",1,,,,0,null,,83,,
ISCED-F 041,ISCED-F 0419,0419 Business and administration not elsewhere classified ,,,,,,,,,,,
ISCED-F 04,ISCED-F 042,042 Law,,1,,,,0,null,,51,,
ISCED-F 042,ISCED-F 0421,0421 Law,"<p><b>Law</b> is the study of the principles and procedures for formally maintaining social order, including training for legal professions such as advocate or training for the judicial bench. <br /></p><p>Programmes and qualifications with the following main content are classified here: <br /><br /></p><ul><li>Commercial law </li><li>Criminal justice studies </li><li>History of law </li><li>Indigenous law </li><li>Jurisprudence </li><li>Labour law </li><li>Legal practice </li><li>Notary/Notary’s practise </li><li>Paralegal studies </li></ul><p><br /><i>Exclusions</i>: <br /><i>Court reporting programmes</i> and <i>legal secretary programmes</i> are excluded from this detailed field and included in detailed field 0415 “Secretarial and office work”. <br /></p><p><i>Police studies</i> are excluded from this detailed field and included in detailed field 1032 ‘Protection of persons and property’. <br /></p>",1,,,,0,null,,84,,
ISCED-F 04,ISCED-F 048,"048 Inter-disciplinary programmes and qualifications involving business, administration and law",,1,,,,0,null,,52,,
ISCED-F 048,ISCED-F 0488,"0488 Inter-disciplinary programmes and qualifications involving business, administration and law","<p><i>Inter-disciplinary programmes and qualifications</i> to which the greatest intended learning time is devoted to business, administration and law are classified here. <br /></p><p><i>Inclusions</i>: <br />Study of <i>business and administration</i> where emphasis is not given towards any of the detailed fields under 041 is included in this field. <br /></p><p><i>Exclusions</i>: <br /><i>Business programmes</i> where emphasis is given to any of the detailed fields under 041 ‘Business and administration’ (management, administration, marketing etc.) should be classified according to the specialisation. <br /></p>",1,,,,0,null,,85,,
ISCED-F 04,ISCED-F 049,"049 Business, administration and law not elsewhere classified ",,,,,,,,,,,
ISCED-F 049,ISCED-F 0499,"0499 Business, administration and law not elsewhere classified ",,,,,,,,,,,
,ISCED-F 05,"05 Natural Sciences, Mathematics and Statistics",,1,,,,0,null,,44,,
ISCED-F 05,ISCED-F 050,"050 Natural sciences, mathematics and statistics not further defined ",,,,,,,,,,,
ISCED-F 050,ISCED-F 0500,"0500 Natural sciences, mathematics and statistics not further defined ",,,,,,,,,,,
ISCED-F 05,ISCED-F 051,051 Biological and related sciences,,1,,,,0,null,,53,,
ISCED-F 051,ISCED-F 0510,0510 Biological and related sciences not further defined ,,,,,,,,,,,
ISCED-F 051,ISCED-F 0511,0511 Biology,"<p><b>Biology</b> is the study of the structure, function, reproduction, growth, evolution and behaviour of all living organisms.</p><p>Programmes and qualifications with the following main content are classified here: <br /></p><ul><li>Biology </li><li>Botany </li><li>Cell biology </li><li>Entomology </li><li>Genetics </li><li>Mycology </li><li>Zoology </li></ul><p><i>Exclusions</i>: <br />Study of <i>environmental sciences</i>, which is the study of the relation between living organisms and the environment, is excluded from this detailed field and included in detailed field 0521 ‘Environmental sciences’. <br />Study of <i>chemical processes in living organisms</i> (biochemistry, toxicology, pharmacology etc.) is excluded from this detailed field and included in detailed field 0512 ‘Biochemistry’. <br /></p>",1,,,,0,null,,86,,
ISCED-F 051,ISCED-F 0512,0512 Biochemistry,"<p><b>Biochemistry</b>, sometimes called Biological chemistry, is the study of the chemistry of living organisms, including but not limited to, living matter. <br /><br />Programmes and qualifications with the following main content are classified here: <br /></p><ul><li>Biological chemistry </li><li>Cell technology </li><li>Forensic sciences </li><li>Genetic code (DNA, RNA) studies </li><li>Genetic engineering </li><li>Pharmacology </li><li>Tissue culture technology </li><li>Toxicology </li><li>Virology </li></ul><p><br /><i>Inclusions</i>: <br /><i>Biotechnology</i> is included here. <br /></p>",1,,,,0,null,,87,,
ISCED-F 051,ISCED-F 0519,0519 Biological and related sciences not elsewhere classified ,,,,,,,,,,,
ISCED-F 05,ISCED-F 052,052 Environment,,1,,,,0,null,,54,,
ISCED-F 052,ISCED-F 0520,0520 Environment not further defined,,,,,,,,,,,
ISCED-F 052,ISCED-F 0521,0521 Environmental sciences,<p><b>Environmental sciences</b> are the study of organisms in relation to one another and to the environment. <br /><br />Programmes and qualifications with the following main content are classified here: <br /></p><ul><li>Ecology </li><li>Environmental science </li></ul><p><br /><i>Exclusions</i>: <br />The study of <i>biology</i> and <i>toxicology</i> are excluded from this detailed field and included under narrow field 051 ‘Biological and related sciences’.<br /></p>,1,,,,0,null,,88,,
ISCED-F 052,ISCED-F 0522,0522 Natural environments and wildlife ,"<p><b>Natural environments and wildlife</b> is the study of the relationships between living organisms in natural environments in order to protect nature and wildlife. It includes the study of establishing and maintaining national parks in order to preserve their original natural state. <br /><br />Programmes and qualifications with the following main content are classified here: <br /><br /></p><ul><li>National parks and wildlife management </li><li>Nature conservation </li><li>Wildlife</li></ul><p><br /><i>Exclusions</i>: <br />Study of <i>agriculture</i>, <i>horticulture</i> and <i>forestry</i> are excluded from this detailed field and included in some of the detailed fields under 08 ‘Agriculture, forestry, fisheries and veterinary’. <br />Study of <i>hunting and trapping</i> is excluded from this detailed field and included in detailed field 0821 ‘Forestry’. <br /></p>",1,,,,0,null,,89,,
ISCED-F 052,ISCED-F 0529,0529 Environment not elsewhere classified ,,,,,,,,,,,
ISCED-F 05,ISCED-F 053,053 Physical sciences,,1,,,,0,null,,55,,
ISCED-F 053,ISCED-F 0530,0530 Physical sciences not further defined ,,,,,,,,,,,
ISCED-F 053,ISCED-F 0531,0531 Chemistry,<p><b>Chemistry</b> is the study of substances and their elements and how they react when combined.</p><p>Programmes and qualifications with the following main content are classified here:<br /></p><ul><li>Inorganic chemistry</li><li>Organic chemistry</li><li>Physical chemistry</li></ul><p><i>Exclusions</i>:<br /><i>Biochemistry</i> is excluded from this detailed field and included in detailed field 0512‘Biochemistry’.<br /></p>,1,,,,0,null,,90,,
ISCED-F 053,ISCED-F 0532,0532 Earth sciences,<p><b>Earth sciences</b> is the study of the composition and structure of earth including the hydrosphere and the atmosphere.<br /><br />Programmes and qualifications with the following main content are classified here:<br /><br /></p><ul><li>Climate research</li><li>Earth science</li><li>Geodesy</li><li>Geography (physical)</li><li>Geology</li><li>Geomatics</li><li>Geospatial technology</li><li>Meteorology</li><li>Oceanography</li><li>Seismology</li></ul><p><br /><i>Exclusions</i>:<br /><br /><i>Social geography</i> is excluded from this detailed field and included in detailed field 0314 ‘Sociology and cultural studies’. <i>Soil science</i> is excluded from this detailed field and included in detailed field 0811 ‘Crop and livestock production’.<br /></p>,1,,,,0,null,,91,,
ISCED-F 053,ISCED-F 0533,0533 Physics,<p><b>Physics</b> is the study of properties and interactions of matter and energy. It includes the study of astronomy and space science.</p><p>Programmes and qualifications with the following main content are classified here:<br /><br /></p><ul><li>Astronomy</li><li>Astrophysics</li><li>Chemical physics</li><li>Medical physics</li><li>Optics</li><li>Physics</li><li>Space science</li></ul><p><br /><i>Exclusions</i>:<br /><i>Opticians’ practice</i> is excluded from this detailed field and included in detailed field 0914 ‘Medical diagnostic and treatment technology’.<br /></p>,1,,,,0,null,,92,,
ISCED-F 053,ISCED-F 0539,0539 Physical sciences not elsewhere classified ,,,,,,,,,,,
ISCED-F 05,ISCED-F 054,054 Mathematics and statistics,,1,,,,0,null,,56,,
ISCED-F 054,ISCED-F 0540,0540 Mathematics and statistics not further defined ,,,,,,,,,,,
ISCED-F 054,ISCED-F 0541,0541 Mathematics,"<p><b>Mathematics</b> is the study of abstract deductive systems. It includes algebra, arithmetic, geometry, real and complex analysis and pure and applied mathematics.<br /><br />Programmes and qualifications with the following main content are classified here:<br /><br /></p><ul><li>Algebra</li><li>Geometry</li><li>Mathematics</li><li>Numerical analysis</li><li>Operational research</li></ul>",1,,,,0,null,,93,,
ISCED-F 054,ISCED-F 0542,0542 Statistics,"<p><b>Statistics</b> is the study of collecting, describing, arranging and analysing numerical data. The study of probability theory and actuarial science is included.<br /><br />Programmes and qualifications with the following main content are classified here:<br /><br /></p><ul><li>Actuarial science</li><li>Probability theory</li><li>Statistics, applied</li><li>Survey design</li><li>Survey sampling</li></ul><p><br /><i>Inclusions</i>:<br />Study of <i>mathematical (theoretical) statistics</i> is included here.<br /><br /><i>Exclusions</i>:<br /><i>Demography/population studies</i> is excluded from this detailed field and included in detailed field 0314 ‘Sociology and cultural studies’.<br /></p>",1,,,,0,null,,94,,
ISCED-F 054,ISCED-F 0549,0549 Mathematics and statistics not elsewhere classified,,,,,,,,,,,
ISCED-F 05,ISCED-F 058,058 Inter-disciplinary programmes and qualifications involving mathematics and statistics,,1,,,,0,null,,57,,
ISCED-F 058,ISCED-F 0588,0588 Inter-disciplinary programmes and qualifications involving mathematics and statistics,"<p><i>Inter-disciplinary or broad programmes and qualifications</i> to which the greatest intended learning time is devoted to natural sciences, mathematics and statistics are classified here.<br /></p>",1,,,,0,null,,95,,
ISCED-F 05,ISCED-F 059,"059 Natural sciences, mathematics and statistics not elsewhere classified ",,,,,,,,,,,
ISCED-F 059,ISCED-F 0599,"0599 Natural sciences, mathematics and statistics not elsewhere classified ",,,,,,,,,,,
,ISCED-F 06,06 Information and Communication Technologies,,1,,,,0,null,,45,,
ISCED-F 06,ISCED-F 061,061 Information and Communication Technologies,,1,,,,0,null,,58,,
ISCED-F 061,ISCED-F 0610,0610 Information and Communication Technologies (ICTs) not further defined ,,,,,,,,,,,
ISCED-F 061,ISCED-F 0611,0611 Computer use,<p><b>Computer use</b> is the study of using computers and computer software and applications for different purposes. These programmes are generally of short duration.</p><p>Programmes and qualifications with the following main content are classified here:<br /></p><ul><li>Computer use</li><li>Use of software for calculating (spread sheets)</li><li>Use of software for data processing</li><li>Use of software for desk top publishing</li><li>Use of software for word processing</li><li>Use of Internet</li></ul><p></p>,1,,,,0,null,,96,,
ISCED-F 061,ISCED-F 0612,0612 Database and network design and administration,"<p><b>Database and network design and administration</b> is the study of the design, maintenanceand integration of software applications. Computer media applications are included.</p><p>Programmes and qualifications with the following main content are classified here:<br /></p><ul><li>Computer administration and management</li><li>Computer media applications</li><li>Computer network installation and maintenance</li><li>Database administrator studies</li><li>Information technology administration</li><li>Information technology security</li><li>Network administration</li><li>Network design</li><li>Web design</li></ul><p></p>",1,,,,0,null,,97,,
ISCED-F 061,ISCED-F 0613,0613 Software and applications development and analysis,<p>Software and applications development and analysis is the study of the design and development of computer systems and computing environments.</p><p>Programmes and qualifications with the following main content are classified here:<br /></p><ul><li>Computer programming</li><li>Computer science</li><li>Computer systems analysis</li><li>Computer systems design</li><li>Informatics</li><li>Operating systems</li><li>Programming languages development</li><li>Software development</li><li>Software programming</li></ul><p><i>Exclusions</i>:<br /><i>Computer engineering (hardware)</i> is excluded from this detailed field and included in detailed field 0714 ‘Electronics and automation’.<br />Programmes and qualifications in <i>using computer applications</i> are excluded from this detailed field and included in detailed field 0611 ‘Computer use’. Database and network design and administration is excluded from this detailed field and included in detailed field 0612 ‘Database and network design and administration’.<br /></p>,1,,,,0,null,,98,,
ISCED-F 061,ISCED-F 0619,0619 Information and Communication Technologies not elsewhere classified,<p>Information technology studies not fitting in the detailed fields are classified here:<br /></p><ul><li>Artificial intelligence</li></ul>,1,,,,0,null,,99,,
ISCED-F 06,ISCED-F 068,068 Inter-disciplinary programmes and qualifications involving Information and Communication Tech,,1,,,,0,null,,59,,
ISCED-F 068,ISCED-F 0688,0688 Inter-disciplinary programmes and qualifications involving Information and Communication Tech,<p>Inter-disciplinary programmes and qualifications to which the greatest intended learning time is devoted to information and communication technologies (ICTs) are classified here.<br /></p>,1,,,,0,null,,100,,
,ISCED-F 07,"07 Engineering, Manufacturing and Construction",,1,,,,0,null,,46,,
ISCED-F 07,ISCED-F 070,"070 Engineering, manufacturing and construction not further defined ",,,,,,,,,,,
ISCED-F 070,ISCED-F 0700,"0700 Engineering, manufacturing and construction not further defined ",,,,,,,,,,,
ISCED-F 07,ISCED-F 071,071 Engineering and engineering trades,,1,,,,0,null,,60,,
ISCED-F 071,ISCED-F 0710,0710 Engineering and engineering trades not further defined ,,,,,,,,,,,
ISCED-F 071,ISCED-F 0711,0711 Chemical engineering and processes,"  Chemical engineering 
  Chemical process engineering 
  Laboratory assistant programmes 
  Laboratory technician programmes 
  Laboratory technology    
  Oil/gas/petrochemicals processing 
  Oil refining  
  Plant and machine operation (processing) 
  Process technology ",,,,,,,,,,
ISCED-F 071,ISCED-F 0712,0712 Environmental protection technology,"  Air pollution control 
  Ecological technology 
  Energy efficiency 
  Environmental control 
  Environmental engineering 
  Environmental protection technology 
  Industrial discharge control 
  Noise pollution control 
  Recycling 
  Water pollution control ",,,,,,,,,,
ISCED-F 071,ISCED-F 0713,0713 Electricity and energy,"Air-conditioning trades (installation and 
maintenance) 
  Climate engineering 
  Electrical appliances repairing 
  Electrical engineering 
  Electrical fitting 
  Electrical power generation 
  Electrical trades  
  Energy studies 
  Gas distribution 
Heating trades (installation and 
maintenance) 
  Nuclear, hydraulic and thermal energy 
  Power line installation and maintenance  
  Power production 
  Refrigeration 
  Solar energy 
  Solar power 
  Wind turbines ",,,,,,,,,,
ISCED-F 071,ISCED-F 0714,0714 Electronics and automation,"  Automation 
  Broadcasting electronics 
  Communication systems 
  Communications equipment installation   
   Communications equipment maintenance 
  Computer engineering 
  Computer repairing  
  Control engineering 
  Data processing technology 
  Digital technology 
  Electronic engineering 
  Electronic equipment servicing 
  Network technology 
  Robotics 
  Telecommunications technology 
  Television and radio repairing ",,,,,,,,,,
ISCED-F 071,ISCED-F 0715,0715 Mechanics and metal trades,"  Bicycle production 
  Bicycle repair 
  Boilermaking and welding 
  Gunsmithing 
  Hydraulics 
  Locksmithing and safe repairing 
  Mechanical engineering 
  Mechanical trades  
  Metal casting and patternmaking 
  Metal fitting, turning and machining 
  Metal trades programmes 
  Metallurgical engineering 
  Metallurgical technology 
  Micromechanics 
  Precision mechanics 
  Sheet metal working 
  Steel production 
  Tool and die making 
  Watchmaking
  Welding ",,,,,,,,,,
ISCED-F 071,ISCED-F 0716,"0716 Motor vehicles, ships and aircraft","  Aeronautical engineering 
  Aerospace engineering 
  Agriculture machinery mechanics 
  Aircraft engineering 
  Aircraft maintenance    
  Automotive electrical systems 
  Automotive engineering 
  Avionics 
  Coachwork 
  Helicopter construction 
  Marine construction 
  Marine engineering 
  Maritime engineering 
  Motorcycle engineering 
  Motorcycle mechanics 
  Naval engineering 
  Panel beating 
  Shipbuilding 
  Train repair and maintenance 
  Vehicle and motor engineering 
  Vehicle building 
  Vehicle diagnostics 
  Vehicle electrical systems 
  Vehicle mechanics 
  Vehicle painting 
  Vehicle repairing 
  Vehicle trimming 
  Vehicle varnishers/sprayers ",,,,,,,,,,
ISCED-F 071,ISCED-F 0719,0719 Engineering and engineering trades not elsewhere classified,Nanotechnology,,,,,,,,,,
ISCED-F 07,ISCED-F 072,072 Manufacturing and processing,,1,,,,0,null,,61,,
ISCED-F 072,ISCED-F 0720,0720 Manufacturing and processing not further defined ,,,,,,,,,,,
ISCED-F 072,ISCED-F 0721,0721 Food processing,"  Baking 
  Brewing 
  Butchery 
  Cheese production 
  Confectionery 
  Dairy foods (industrial) 
  Dairy science 
  Distilling 
  Food and drink processing 
  Food handling/hygiene   
  Food preparation 
  Food preservation 
  Food processing industry 
  Food science 
  Food science and technology 
  Food techniques 
  Industrial bakery/flour production 
  Meat processing 
  Pastry cooking 
  Tobacco processing 
  Wine production 
  Wine science 
  Wine storing/maturing ",,,,,,,,,,
ISCED-F 072,ISCED-F 0722,"0722 Materials (glass, paper, plastic and wood)","  Boat building (non-motor) 
  Cabinet making 
  Cane, willow and bamboo work 
  Carpentry (furniture) 
  Ceramics (industrial) 
  Furniture crafts 
  Furniture making 
  Glass production 
  Glass working (industrial) 
  Industrial diamond production 
  Paper manufacturing and processing 
  Plastic manufacturing 
  Rubber processing 
  Stone cutting 
  Synthetic fibre manufacturing 
  Timber technology 
  Wood machining and turning 
  Wood technology 
  Woodwork trades  
  Woodworking and carpentry ",,,,,,,,,,
ISCED-F 072,ISCED-F 0723,"0723 Textiles (clothes, footwear and leather)","  Clothing, apparel and textile working  
  Clothing industry 
  Clothing trades  
  Custom tailoring     
  Cutting and tailoring 
  Dressmaking 
  Embroidery and needlework (industrial) 
  Footwear making 
  Fur making 
  Furrier 
  Garment production 
  Knitting (industrial) 
  Leather goods production 
  Leather processing 
  Leather trades 
  Pelt worker 
  Saddlery 
  Sewing (industrial) 
  Shoe, boot and leather repairing 
  Shoemaking 
  Skins and leather production 
  Soft furnishings 
  Spinning 
  Tailoring 
  Textiles, clothing and footwear  
  Textile techniques 
  Textile trades 
  Upholstery 
  Weaving (industrial) 
  Wool science ",,,,,,,,,,
ISCED-F 072,ISCED-F 0724,0724 Mining and extraction,"  Coal mining 
  Drilling 
  Mineral technology 
  Mining engineering 
  Mining of minerals 
  Mining technology 
  Oil and gas drilling 
  Oil and gas extraction 
  Quarry supervision 
  Raw material extraction ",,,,,,,,,,
ISCED-F 072,ISCED-F 0729,0729 Manufacturing and processing not elsewhere classified ,,,,,,,,,,,
ISCED-F 07,ISCED-F 073,073 Architecture and construction,,1,,,,0,null,,62,,
ISCED-F 073,ISCED-F 0730,0730 Architecture and construction not further defined ,,,,,,,,,,,
ISCED-F 073,ISCED-F 0731,0731 Architecture and town planning,"  Architectural urban design and planning 
  Architecture 
  Building design 
  Cartography/Land surveying 
  City planning 
  Community development 
  Community planning 
  Landscape architecture 
  Rural development 
  Structural architecture 
  Surveying 
  Topography 
  Town and country planning 
  Town and regional planning 
  Town planning 
  Urban planning 
  Urban studies ",,,,,,,,,,
ISCED-F 073,ISCED-F 0732,0732 Building and civil engineering,"  Bricklaying 
  Brickwork and masonry 
  Bridge construction 
  Building construction 
  Building engineering 
  Building maintenance 
  Building renovation 
  Building technology 
  Carpentry and joinery (building) 
  Cement working 
  Civil engineering 
  Construction equipment 
  Construction plant operation 
  Construction technology 
  Constructional engineering 
  Constructional metalwork (building) 
  Demolition    
  Dock and harbour engineering 
  Drawing, technical 
  Excavation engineering 
  Floor and wall tiling 
  Floor covering 
  Glazing 
  House building 
  Industrial abseiling (commercial) 
  Insulation 
  Irrigation and drainage (construction) 
  Joinery and carpentry (building) 
  Masonry and tile setting 
  Painting and wall covering 
  Pipe fitting 
  Plastering (building) 
  Plumbing 
  Quantity surveying 
  Road building 
  Roof fixing 
  Sanitation (building) 
  Scaffolding work 
  Stonemasonry 
  Structural engineering 
  Technical drawing 
  Water supply and sewerage engineering 
  Water technology and engineering 
  Ventilation (building)  ",,,,,,,,,,
ISCED-F 07,ISCED-F 078,"078 Inter-disciplinary programmes and qualifications involving engineering, manufacturing and constr",,1,,,,0,null,,63,,
ISCED-F 078,ISCED-F 0788,"0788 Inter-disciplinary programmes and qualifications involving engineering, manufacturing and construction",,,,,,,,,,,
ISCED-F 07,ISCED-F 079,"079 Engineering, manufacturing and construction not elsewhere classified ",,,,,,,,,,,
ISCED-F 079,ISCED-F 0799,"0799 Engineering, manufacturing and construction not elsewhere classified ",,,,,,,,,,,
,ISCED-F 08,"08 Agriculture, Forestry, Fisheries and Veterinary",,1,,,,0,null,,47,,
ISCED-F 08,ISCED-F 080,"080 Agriculture, forestry, fisheries and veterinary not further defined ",,,,,,,,,,,
ISCED-F 080,ISCED-F 0800,"0800 Agriculture, forestry, fisheries and veterinary not further defined ",,,,,,,,,,,
ISCED-F 08,ISCED-F 081,081 Agriculture,,1,,,,0,null,,64,,
ISCED-F 081,ISCED-F 0810,0810 Agriculture not further defined,,,,,,,,,,,
ISCED-F 081,ISCED-F 0811,0811 Crop and livestock production,"Agricultural business/agribusiness 
operations 
  Agricultural economics 
  Agricultural sciences 
  Agriculture 
  Agronomy and crop science 
  Animal breeding 
  Animal husbandry 
  Animal training 
  Basic skills in agriculture 
  Crop growing 
  Dog breeding 
  Farm and ranch management 
  Farm maintenance 
  Farming 
  Fruit growing 
  Fruit production 
  Goose keeping 
  Grain growing 
  Horse breeding 
  Horse husbandry 
  Irrigation techniques 
  Olive growing 
  Orchards construction 
  Pig farming 
  Poultry husbandry 
  Race horse care 
  Rye and wheat growing 
  Sheep farming 
  Soil and water technician programmes 
  Soil fertility 
  Soil science 
  Sugar cane growing 
  Vegetable plantation 
  Wine growing    
  Vineyard construction 
  Viticulture ",,,,,,,,,,
ISCED-F 081,ISCED-F 0812,0812 Horticulture,"  Floriculture 
  Gardening 
  Green keeping 
  Greenhouse operations 
  Horticultural techniques 
  Horticulture 
  Landscape gardening 
  Nursery management (horticulture) 
  Ornamental plants production 
  Sports grounds maintenance 
  Turf cultivation and management ",,,,,,,,,,
ISCED-F 081,ISCED-F 0819,0819 Agriculture not elsewhere classified ,,,,,,,,,,,
ISCED-F 08,ISCED-F 082,082 Forestry,,1,,,,0,null,,65,,
ISCED-F 082,ISCED-F 0821,0821 Forestry,"  Charcoal burning 
  Forest keeping 
  Forest product techniques 
  Forest ranging 
  Forestry 
  Hunting and trapping 
  Logging 
  Tree felling ",,,,,,,,,,
ISCED-F 08,ISCED-F 083,083 Fisheries,,1,,,,0,null,,66,,
ISCED-F 083,ISCED-F 0831,0831 Fisheries,"  Aquaculture 
  Deep sea fishing 
  Fish breeding 
  Fish farms 
  Fish husbandry 
  Fishery 
  Fishery science and technology 
  Mariculture 
  Pearl cultivating 
  Sea food breeding 
  Shellfish breeding ",,,,,,,,,,
ISCED-F 08,ISCED-F 084,084 Veterinary,,1,,,,0,null,,67,,
ISCED-F 084,ISCED-F 0841,0841 Veterinary,"  Animal health care 
  Animal reproduction (science) 
  Artificial insemination (of animals) 
  Veterinary assisting 
  Veterinary medicine 
  Veterinary nursing 
  Veterinary science ",,,,,,,,,,
ISCED-F 08,ISCED-F 088,"088 Inter-disciplinary programmes and qualifications / agriculture, forestry, fisheries and veterina",,1,,,,0,null,,68,,
ISCED-F 088,ISCED-F 0888,"0888 Inter-disciplinary programmes and qualifications / agriculture, forestry, fisheries and veterina",,,,,,,,,,,
